baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000167491.18	20569.6588866398	-0.276665721657976	0.0356564466359267	-7.7592061958079	8.5462604999673e-15	8.68707798691834e-14	GATAD2A	54815
ENSG00000167508.12	10869.937749637	-0.184177483149626	0.0408682118804364	-4.50661956261884	6.58685768136373e-06	3.01062615373394e-05	MVD	4597
ENSG00000167513.9	10319.7738355787	0.307962033217435	0.0428025225681458	7.19495054823297	6.24834072311339e-13	5.51126206420805e-12	CDT1	81620
ENSG00000167515.11	8459.470125804	-0.171157148709834	0.0462801165593095	-3.69828689801354	0.000217059472309673	0.000811398244941993	TRAPPC2L	51693
ENSG00000167522.18	37926.0616430428	-0.146285369443798	0.0448313181376372	-3.26301736198533	0.00110232766449283	0.0036584786038139	ANKRD11	29123
ENSG00000167523.15	2203.06704066565	0.270602165564959	0.051380061568796	5.26667655317292	1.38915644854131e-07	7.62123245764368e-07	SPATA33	124045
ENSG00000167525.16	468.084942429009	0.339952507949873	0.0977790232138158	3.47674272841211	0.00050754458146289	0.00179291527833915	PROCA1	147011
ENSG00000167526.15	140618.959369359	-0.116588586223535	0.0514911511915472	-2.26424508921591	0.023559044785631	0.058350985410214	RPL13	6137
ENSG00000167528.13	1052.75196900247	0.664865447226995	0.0689880291444796	9.63740311865682	5.55761147791128e-22	9.34545237605544e-21	ZNF641	121274
ENSG00000167535.8	2202.73851639369	0.486762552262699	0.058060176875793	8.38375937613866	5.12635352531129e-17	6.09414516195976e-16	CACNB3	784
ENSG00000167536.14	2883.9478122037	-0.442380776044847	0.0556036087989276	-7.95597238381728	1.77730044485764e-15	1.90829474815696e-14	DHRS13	147015
ENSG00000167549.19	343.57357287018	0.931248145389566	0.117413911818488	7.93132713974473	2.16816235693088e-15	2.31366816914798e-14	CORO6	84940
ENSG00000167552.16	30810.1596879251	0.648795538163601	0.0403212444929249	16.0906625359107	2.96645824134779e-58	3.43636720054203e-56	TUBA1A	7846
ENSG00000167553.17	37155.0532068709	-0.102095747697501	0.0412446160969894	-2.47537151170026	0.0133097643767718	0.0353319876083003	TUBA1C	84790
ENSG00000167554.15	684.834452433138	1.24633372748318	0.0850781124341352	14.649287482113	1.36135812843791e-48	1.02600477549765e-46	ZNF610	162963
ENSG00000167555.14	20.1749906888309	0.936164680795817	0.473666395090355	1.97642199341002	0.0481070026362393	0.108014552868174	ZNF528	84436
ENSG00000167566.17	9534.64551768482	0.217057609161351	0.0373234048288406	5.81558971258767	6.04204979049595e-09	3.76673692041742e-08	NCKAP5L	57701
ENSG00000167588.13	177.838072648982	0.584514461369454	0.156085176882981	3.74484286747915	0.000180506713313187	0.000683334358786801	GPD1	2819
ENSG00000167595.16	1765.06960720914	-0.206943844149636	0.0618829785564704	-3.34411576457639	0.000825452851278753	0.00280627052493973	PROSER3	148137
ENSG00000167604.16	289.017034420109	0.611507676838662	0.127434306966702	4.79861107573209	1.59769695148987e-06	7.82879015380679e-06	NFKBID	84807
ENSG00000167608.12	58.7601482560949	1.32402561636162	0.273051241070809	4.84900054352168	1.24085081310738e-06	6.14862022838396e-06	TMC4	147798
ENSG00000167617.3	13.2327500851956	3.43311665501061	0.767903594532354	4.47076518387877	7.79402360546442e-06	3.53551379707195e-05	CDC42EP5	148170
ENSG00000167632.18	2615.19386773157	-1.04232551733765	0.0529240086516068	-19.694757519204	2.3913919570249e-86	8.12995285215953e-84	TRAPPC9	83696
ENSG00000167635.12	22763.9854221451	-0.239261419183467	0.0401592246538366	-5.95781968516189	2.55625332040179e-09	1.65258237086e-08	ZNF146	7705
ENSG00000167645.17	6245.21421653421	-0.302711251713134	0.049021662932823	-6.17505065317664	6.61422617674351e-10	4.54466502921808e-09	YIF1B	90522
ENSG00000167646.14	39.6137083666998	1.30020388568392	0.343435871387705	3.78587094129175	0.000153171159480578	0.000584877836048593	DNAAF3	352909
ENSG00000167656.5	1.85883767305208	4.20419355508747	1.79899241308635	2.33697125374462	0.0194406788409236	0.0493904729191428	LY6D	8581
ENSG00000167657.14	4168.79654651697	0.149938606947377	0.0564037762054001	2.65830795444192	0.0078534095201002	0.0220237684533465	DAPK3	1613
ENSG00000167670.16	12570.496991773	-0.16308186348668	0.0346630421699029	-4.70477642116132	2.5414431328619e-06	1.21653989694707e-05	CHAF1A	10036
ENSG00000167671.12	8217.39662303643	-0.620939244216323	0.0457906782654606	-13.5603853827317	6.8773802518404e-42	3.70868658856573e-40	UBXN6	80700
ENSG00000167674.15	13244.9598124551	-0.0838336430468806	0.0411170766894933	-2.03890086058338	0.0414599230148758	0.0951109001126794	HDGFL2	84717
ENSG00000167676.5	1941.31713313676	0.417694781122833	0.0735408877905101	5.67976256028736	1.34881851238553e-08	8.15522841907642e-08	PLIN4	729359
ENSG00000167680.18	560.76837301588	1.430551258985	0.0956554759252201	14.9552468914937	1.43946875794824e-50	1.18792254201444e-48	SEMA6B	10501
ENSG00000167685.15	2937.23696103272	-0.198890853912113	0.0580773423449328	-3.4245860068951	0.000615736914052613	0.00213958487510539	ZNF444	55311
ENSG00000167693.17	25.9574020476808	1.95245961414022	0.434483175855435	4.49375193940734	6.99791408854125e-06	3.19057957649132e-05	NXN	64359
ENSG00000167699.14	10920.1942301633	-0.182522890318266	0.0429566011062408	-4.24900680262966	2.14720399190597e-05	9.20352189322229e-05	GLOD4	51031
ENSG00000167700.9	3669.01736766246	-0.205434196177937	0.0635859848466832	-3.23080937840743	0.00123440233734887	0.0040601958045284	MFSD3	113655
ENSG00000167702.13	3876.79099138852	0.42135087310456	0.0546333129066022	7.71234345288332	1.23528156891399e-14	1.23952202858271e-13	KIFC2	90990
ENSG00000167703.15	525.783745551121	0.70121250341975	0.103499752879151	6.77501620934788	1.24392312694296e-11	9.98106301728959e-11	SLC43A2	124935
ENSG00000167705.12	112.042316481919	1.64566036993184	0.201594974272077	8.16320136885369	3.26259923488968e-16	3.68657211956808e-15	RILP	83547
ENSG00000167711.14	31.1413788705033	1.24489214182802	0.374569540289641	3.3235274306218	0.000888866805320773	0.00300454847833328	SERPINF2	5345
ENSG00000167716.19	8064.65387327802	-0.0822732189641355	0.0382459034335073	-2.15116421833706	0.0314632401930835	0.0750286492466509	WDR81	124997
ENSG00000167720.13	656.635402888657	-0.217927334535783	0.0846815883696266	-2.5734913424693	0.0100678165682744	0.0275519379478447	SRR	63826
ENSG00000167721.11	19564.5469605391	-0.269044832419359	0.0338308622747286	-7.9526448434728	1.82571180047353e-15	1.95624487781468e-14	TSR1	55720
ENSG00000167723.15	19.0182940600018	2.91828706084357	0.604201398210132	4.82999057845382	1.36539511008224e-06	6.73906625501693e-06	TRPV3	162514
ENSG00000167733.14	458.127472103073	-0.347611598959422	0.0979073857564104	-3.55041242572104	0.000384628078391728	0.00138562686107557	HSD11B1L	374875
ENSG00000167741.11	99.471339380142	1.05819646092352	0.227626762593551	4.64882269934591	3.33835015012459e-06	1.57605400219542e-05	GGT6	124975
ENSG00000167748.11	12.7569938827092	1.9939682949554	0.615532950359459	3.2394176360355	0.00119774053582496	0.00394583218232538	KLK1	3816
ENSG00000167757.14	4.12594761690559	2.72253170407215	1.20104276684762	2.26680662772567	0.0234020410801564	0.058003458187182	KLK11	11012
ENSG00000167766.22	267.247230933074	0.292926314055377	0.129851157539409	2.2558621702427	0.0240792643333522	0.0594511486070616	ZNF83	55769
ENSG00000167767.14	40.6517162492955	1.08146683908577	0.343327796027095	3.14995421751527	0.00163296050029349	0.00525886589453042	KRT80	144501
ENSG00000167770.13	10711.2833774567	-0.313947442414672	0.0438419951365715	-7.1608840208275	8.01584458538728e-13	6.99139908246397e-12	OTUB1	55611
ENSG00000167771.6	430.454068852014	1.02887319816104	0.106937429746058	9.62126358006064	6.50273696584867e-22	1.08646423120112e-20	RCOR2	283248
ENSG00000167772.12	29.168747617538	2.50537115283931	0.445558391509691	5.6229917348214	1.8767838436895e-08	1.11767266334875e-07	ANGPTL4	51129
ENSG00000167775.11	13284.0801770455	-0.175071780895109	0.0480633275509679	-3.64252310057928	0.000269978741043875	0.000992842455453179	CD320	51293
ENSG00000167778.9	1988.0155252187	-0.912083612983221	0.057819326106954	-15.7747188422095	4.64461726285366e-56	4.87482195068033e-54	SPRYD3	84926
ENSG00000167779.9	25.0942252052301	0.925244217462303	0.437996278009641	2.11244767116934	0.0346480698189894	0.0815170512809187	IGFBP6	3489
ENSG00000167785.9	47.1277071986095	0.732519053745065	0.298417086999568	2.45468200601437	0.014100926258842	0.0371679311139221	ZNF558	148156
ENSG00000167792.13	23030.8206584959	-0.231787760039456	0.0400198343758871	-5.79182207158542	6.96268844050626e-09	4.31659080978621e-08	NDUFV1	4723
ENSG00000167797.8	3422.76530772375	-0.264451639852729	0.0589597017408874	-4.48529473596941	7.28132134968878e-06	3.31255109606132e-05	CDK2AP2	10263
ENSG00000167840.14	1460.67244189202	-0.373458210249488	0.0611643592219748	-6.1058141538629	1.02277963827374e-09	6.89020992498655e-09	ZNF232	7775
ENSG00000167842.16	3397.90875271576	-0.414849653425849	0.0470940231276855	-8.80896610385296	1.26305368994385e-18	1.67250339798364e-17	MIS12	79003
ENSG00000167861.16	1181.39917221085	0.618305714348889	0.0676593464973494	9.1385114748797	6.33178162443996e-20	9.27149503125508e-19	HID1	283987
ENSG00000167862.10	4579.78389487637	-0.723062511408697	0.0536395961116109	-13.4800140907881	2.0506767291468e-41	1.06190423936299e-39	MRPL58	3396
ENSG00000167863.12	11501.2251736664	-0.23433673488926	0.0384264988703274	-6.09831084741922	1.07195141845396e-09	7.20864857342175e-09	ATP5PD	10476
ENSG00000167880.8	38.250348962328	2.74422632827341	0.396253949741938	6.92542327984516	4.34673855218971e-12	3.60809293250631e-11	EVPL	2125
ENSG00000167881.15	26933.6190279055	-0.396035166044008	0.037984188779953	-10.4263162848702	1.88037438764793e-25	4.00902997426478e-24	SRP68	6730
ENSG00000167900.12	14224.2193651039	0.337684920192191	0.0439611603304469	7.68143783407634	1.57312815800297e-14	1.56846443729228e-13	TK1	7083
ENSG00000167904.16	1731.97135822828	-0.183199265091785	0.0621888121426264	-2.94585567371231	0.00322062636565173	0.00982842529402762	TMEM68	137695
ENSG00000167912.9	76.6864093079665	0.839956997806847	0.242338263393539	3.46605189805632	0.000528161319994079	0.00186049122710382	TOX-DT	100505501
ENSG00000167925.17	2880.833758416	0.313454255490272	0.0599021514690147	5.23277124115336	1.66987351267192e-07	9.08956384542979e-07	GHDC	84514
ENSG00000167930.17	14974.1585897504	0.338788327507781	0.0441080384846064	7.68087494133336	1.58005672361926e-14	1.57487043163288e-13	FAM234A	83986
ENSG00000167962.15	19941.9184339072	-0.117396032970918	0.0435215396591715	-2.697423709967	0.00698782943084619	0.019838280939328	ZNF598	90850
ENSG00000167964.13	678.412673177493	1.58983428465853	0.0999056258927363	15.913360938907	5.11900989516672e-57	5.50196812684294e-55	RAB26	25837
ENSG00000167965.18	15933.1569527801	-0.303485872977485	0.041336436025234	-7.34184903585354	2.10662937787169e-13	1.92569292048763e-12	MLST8	64223
ENSG00000167967.16	7641.66546782136	-0.185574349441204	0.0440629598024351	-4.21157249248037	2.53599142888927e-05	0.000107813244422142	E4F1	1877
ENSG00000167969.13	8032.32737735756	-0.152801729799474	0.0479452364117343	-3.18700545112082	0.00143754065522175	0.00467817699233906	ECI1	1632
ENSG00000167972.14	17388.3418144179	-0.450621924980137	0.0337553343229487	-13.3496507742712	1.19005509773886e-40	5.88015059904872e-39	ABCA3	21
ENSG00000167984.18	7.31112608174428	2.19220165342208	0.844078209931883	2.59715465655604	0.00939995898917757	0.0259154183185217	NLRC3	197358
ENSG00000167986.15	61631.449436851	-0.0647788799097805	0.0321158936744192	-2.01703494744653	0.0436918664254318	0.099508520074873	DDB1	1642
ENSG00000167987.11	2949.75150177617	-0.647130392111087	0.0477991305138444	-13.5385389891905	9.26125829838244e-42	4.93465716862875e-40	VPS37C	55048
ENSG00000167992.14	26.3564619763744	1.30913981873432	0.421333690702242	3.10713301030439	0.0018891137973196	0.00601565997136685	VWCE	220001
ENSG00000167994.13	2014.92638683906	-0.595740584664052	0.0563807374662604	-10.5663851066254	4.26623517324885e-26	9.49715569492558e-25	RAB3IL1	5866
ENSG00000167995.17	390.57592908474	0.532894376804421	0.107921318104731	4.93780456134977	7.90069608156129e-07	4.00762360270828e-06	BEST1	7439
ENSG00000167996.16	29209.1773078118	0.0773346087884365	0.0379901595306514	2.03564843485432	0.0417856704740152	0.0957317913430834	FTH1	2495
ENSG00000168002.12	5481.74699737683	-0.258184162179577	0.0465586049903878	-5.5453586341962	2.93352265244193e-08	1.71594890593653e-07	POLR2G	5436
ENSG00000168005.9	7489.92462092873	0.123432319482597	0.0475438872858371	2.5961764283285	0.00942676472562014	0.0259690188577905	SPINDOC	144097
ENSG00000168010.11	5984.44834263598	-0.281460724753373	0.039269212411069	-7.16746548942847	7.63989177400047e-13	6.67839281764709e-12	ATG16L2	89849
ENSG00000168014.18	7752.19816998114	-0.107011990789381	0.0485332672689778	-2.20492039401153	0.0274596811458867	0.0666451809730658	C2CD3	26005
ENSG00000168016.15	94.1057042999636	1.47131028744259	0.2322361666768	6.33540549905041	2.36717868791404e-10	1.69968429343176e-09	TRANK1	9881
ENSG00000168026.19	289.076782965829	0.27563250333361	0.122540231744186	2.24932252379788	0.02449198381829	0.0602798062546944	TTC21A	199223
ENSG00000168028.15	95448.4293219206	-0.348652551941828	0.0383182651491767	-9.09886057170098	9.12844448969286e-20	1.32119554976457e-18	RPSA	3921
ENSG00000168038.11	784.066840716052	-0.3201827817843	0.0857732594778506	-3.73289745234622	0.000189289674274739	0.000713990972297517	ULK4	54986
ENSG00000168040.5	4085.82948669467	-0.28932220289413	0.0491550421411295	-5.88591099288358	3.95867328206976e-09	2.51759707692753e-08	FADD	8772
ENSG00000168056.18	10522.4523281867	0.581077872262937	0.0447199311543332	12.9937112438205	1.32826436393042e-38	5.89278361853218e-37	LTBP3	4054
ENSG00000168060.16	52.6613147435616	0.820089076298839	0.285217530060844	2.87531091137313	0.00403629826081371	0.0120599255544011	NAALADL1	10004
ENSG00000168061.17	1963.7346579553	-0.399605008776687	0.0669660247973461	-5.96727982564262	2.41241487506315e-09	1.56444329353825e-08	SAC3D1	29901
ENSG00000168062.10	40.750144321063	1.59472369540344	0.35646319532743	4.47374011204329	7.68631556571851e-06	3.48867932011287e-05	BATF2	116071
ENSG00000168065.16	61.3781541131035	0.564881449795224	0.269084079487294	2.09927488416087	0.0357926761140705	0.0839384817290082	SLC22A11	55867
ENSG00000168066.22	46981.2435165371	-0.419408055528063	0.0335323001304485	-12.5075838489	6.7856954539637e-36	2.64304105496417e-34	SF1	7536
ENSG00000168067.12	1702.77249272055	-0.236350746814273	0.0576167997097262	-4.10211514705797	4.09390436252865e-05	0.00016910333696092	MAP4K2	5871
ENSG00000168071.22	968.070373542539	0.408035172152287	0.0708235475018069	5.76129248738743	8.3472244490645e-09	5.15044661853206e-08	CCDC88B	283234
ENSG00000168077.14	240.30254253261	2.56566208082876	0.156205188482295	16.4249478891001	1.26792696311382e-60	1.69474152244919e-58	SCARA3	51435
ENSG00000168078.10	8497.80663451732	-0.308421197538196	0.0451631248154553	-6.82904911470278	8.54793085652538e-12	6.94605438814093e-11	PBK	55872
ENSG00000168079.17	6.8398379582625	1.8824199052247	0.834370565592914	2.25609577189127	0.0240646338770229	0.0594197168841592	SCARA5	286133
ENSG00000168090.10	18499.1846109858	-0.497165754426416	0.0370101369701532	-13.4332319501372	3.86182017549589e-41	1.97041027127218e-39	COPS6	10980
ENSG00000168092.14	19769.6808366184	-0.250011196593369	0.0377224394735912	-6.62765187199512	3.41068661230828e-11	2.64245838922878e-10	PAFAH1B2	5049
ENSG00000168096.15	3169.73490588078	-0.448071164937357	0.0518180732923896	-8.64700550344785	5.28684216688931e-18	6.72454503675465e-17	ANKS3	124401
ENSG00000168124.3	77.9182482733263	1.21150724612138	0.236388683399061	5.12506448574851	2.97435928497237e-07	1.57729798840422e-06	OR1F1	4992
ENSG00000168126.3	8.00142952216124	1.67943928878358	0.82202041980825	2.04306273702463	0.0410462280511476	0.094336693090913	OR2W6P	81406
ENSG00000168137.20	20242.0201532674	-0.509157108330706	0.0461318567587753	-11.0369957791446	2.53363068816742e-28	6.50610566780069e-27	SETD5	55209
ENSG00000168140.5	1589.31012406613	2.15760002532037	0.0810467464852135	26.6216735265741	3.80989158772569e-156	6.27168311522613e-153	VASN	114990
ENSG00000168143.9	6.74203594230454	2.64882092437685	0.918346574919797	2.88433691235597	0.00392238865386795	0.0117442609541478	FAM83B	222584
ENSG00000168159.15	20128.5991936041	-0.175571982121539	0.0416697125383199	-4.21341956607166	2.51533187979321e-05	0.000106964017952811	RNF187	149603
ENSG00000168175.16	11839.9562303524	-0.227247063327887	0.0370439551225594	-6.13452485232862	8.541409137805e-10	5.80633891769457e-09	MAPK1IP1L	93487
ENSG00000168214.22	22275.9433262737	-0.160326270004584	0.0391027346165353	-4.10012935353088	4.12919273265998e-05	0.000170493413992616	RBPJ	3516
ENSG00000168216.13	1729.56824163506	-0.421408164336788	0.0599954842993007	-7.02399804349442	2.15607828429944e-12	1.82752467474346e-11	LMBRD1	55788
ENSG00000168228.16	1699.8564434258	-0.41100159615252	0.0577851549760539	-7.11258101363298	1.13892639748758e-12	9.80787470655814e-12	ZCCHC4	29063
ENSG00000168234.14	1882.40776278507	-0.156388858484588	0.0551618615019522	-2.83509030018962	0.00458127344179209	0.0135305466892286	TTC39C	125488
ENSG00000168237.18	750.042088606405	-0.288653374896833	0.098375134153537	-2.93421073709869	0.0033439708282516	0.0101671406236245	GLYCTK	132158
ENSG00000168243.11	2412.74514606982	0.354826752582577	0.0603890173104945	5.8756834998359	4.21102207146428e-09	2.6704812921571e-08	GNG4	2786
ENSG00000168246.6	5955.40251178228	-0.251396746879242	0.047620081655804	-5.27921704747016	1.29737052929346e-07	7.1477643200126e-07	UBTD2	92181
ENSG00000168259.17	22238.2574186044	-0.136684057770906	0.0399612680412676	-3.42041342706526	0.000625260334268377	0.00217026606091577	DNAJC7	7266
ENSG00000168264.12	8469.99436411477	-0.621727549349957	0.0430829752069931	-14.4309334804027	3.30576477313993e-47	2.2925588649556e-45	IRF2BP2	359948
ENSG00000168273.8	2049.72214321209	0.258112386855863	0.0627562524817797	4.11293499290453	3.90660420375532e-05	0.000161858338430064	SMIM4	440957
ENSG00000168275.16	2389.51841256643	-0.324546357391344	0.0558774407451391	-5.80818221205983	6.31547640757506e-09	3.92912496602457e-08	COA6	388753
ENSG00000168280.18	4093.95798758357	0.135447885856274	0.0480397318353774	2.81949712626264	0.00480989616697092	0.0141323741112588	KIF5C	3800
