chr	start	end	n_bases_covered	log2_mean_cov
chr2	42000000	42499999	20839	-4.584567255635567
chr2	42500000	42999999	21857	-4.51575790804424
chr2	43000000	43499999	118885	-2.072358511154036
chr2	43500000	43999999	30258	-4.046536673252727
chr2	44000000	44499999	33782	-3.8875985616578514
chr2	44500000	44999999	11616	-5.427739945935456
chr2	45000000	45499999	31588	-3.9844767089058464
chr2	45500000	45999999	4699	-6.733427631530091
chr2	46000000	46499999	51296	-3.285006973776659
chr2	46500000	46999999	33581	-3.8962081118209344
chr2	47000000	47499999	20556	-4.604293747126052
chr2	47500000	47999999	48073	-3.3786264665794965
chr2	48000000	48499999	20877	-4.581938891136705
chr2	48500000	48999999	19681	-4.667049777892191
chr2	49000000	49499999	64296	-2.959124317367672
chr2	49500000	49999999	47737	-3.388745400323141
chr2	50000000	50499999	14380	-5.119789628604547
chr2	50500000	50999999	898	-9.12099404919006
chr2	51000000	51499999	40617	-3.6217696192764075
chr2	51500000	51999999	209554	-1.2546031493711916
chr2	52000000	52499999	829	-9.236337392435457
chr2	52500000	52999999	5141	-6.60373238718088
chr2	53000000	53499999	33775	-3.8878975348307976
chr2	53500000	53999999	60534	-3.0461076189623117
chr2	54000000	54499999	23445	-4.4145730253230235
chr2	54500000	54999999	87820	-2.509303769917303
chr2	55000000	55499999	77218	-2.6949161164248077
chr2	55500000	55999999	16907	-4.886232615603139
chr2	56000000	56499999	15903	-4.9745543579372775
chr2	56500000	56999999	42146	-3.5684575902725735
chr2	57000000	57499999	60020	-3.0584099854455564
chr2	57500000	57999999	17125	-4.867749316308593
chr2	58000000	58499999	1694	-8.205347524599008
chr2	58500000	58999999	123840	-2.0134478328994345
chr2	59000000	59499999	7591	-6.041491447750903
chr2	59500000	59999999	5698	-6.455325777607356
chr2	60000000	60499999	25086	-4.316970855165914
chr2	60500000	60999999	18964	-4.720590006204811
chr2	61000000	61499999	3389	-7.204921762447213
chr2	61500000	61999999	7881	-5.987402698076419
chr2	62000000	62499999	26492	-4.238296541038
chr2	62500000	62999999	22149	-4.496611740030735
chr2	63000000	63499999	65975	-2.9219338588302137
chr2	63500000	63999999	101120	-2.3058568408667415
chr2	64000000	64499999	83217	-2.5869750246885372
chr2	64500000	64999999	158565	-1.6568508489116407
chr2	65000000	65499999	19281	-4.696673426173432
chr2	65500000	65999999	29526	-4.081867382079912
chr2	66000000	66499999	17738	-4.817009952732794
chr2	66500000	66999999	78296	-2.674914699644118
chr2	67000000	67499999	11066	-5.497719475488383
chr2	67500000	67999999	67675	-2.8852303219415187
chr2	68000000	68499999	2125	-7.878318558018781
chr2	68500000	68999999	1833	-8.091574613391321
chr2	69000000	69499999	28784	-4.118586212679725
chr2	69500000	69999999	48642	-3.361650755477684
chr2	70000000	70499999	16796	-4.89573561109619
chr2	70500000	70999999	8248	-5.921737066563098
chr2	71000000	71499999	22790	-4.4554523797785475
chr2	71500000	71999999	38539	-3.697534166940082
chr2	72000000	72499999	15579	-5.004250673122256
chr2	72500000	72999999	79433	-2.654114812812705
chr2	73000000	73499999	182325	-1.4554128154065973
chr2	73500000	73999999	6377	-6.292903518071552
chr2	74000000	74499999	3732	-7.065832413079448
chr2	74500000	74999999	233533	-1.098298781304908
chr2	75000000	75499999	33470	-3.900984753357315
chr2	75500000	75999999	3438	-7.184211854453146
chr2	76000000	76499999	46132	-3.438085464231939
chr2	76500000	76999999	36916	-3.7596070648540865
chr2	77000000	77499999	4675	-6.740815034268846
chr2	77500000	77999999	16981	-4.8799318836203485
chr2	78000000	78499999	97000	-2.365868557081992
chr2	78500000	78999999	26419	-4.242277445001584
chr2	79000000	79499999	151985	-1.7179962640720328
chr2	79500000	79999999	44692	-3.4838366965358527
chr2	80000000	80499999	68827	-2.8608786765945715
chr2	80500000	80999999	31618	-3.9831071916297396
chr2	81000000	81499999	23840	-4.390469068581683
chr2	81500000	81999999	176172	-1.5049405625976633
chr2	82000000	82499999	38077	-3.7149334879107476
chr2	82500000	82999999	66202	-2.9169785020547523
chr2	83000000	83499999	32917	-3.9250204474297483
chr2	83500000	83999999	271238	-0.8823658976458413
chr2	84000000	84499999	55584	-3.169183645220814
chr2	84500000	84999999	28296	-4.143255180230288
chr2	85000000	85499999	35320	-3.8233679613953786
chr2	85500000	85999999	32340	-3.950533625570183
chr2	86000000	86499999	283071	-0.8207612536072383
chr2	86500000	86999999	63421	-2.9788926788531738
chr2	87000000	87499999	72542	-2.7850367830836835
chr2	87500000	87999999	28588	-4.128443610995801
chr2	88000000	88499999	34103	-3.8739546473977393
chr2	88500000	88999999	22674	-4.462814379950089
chr2	89000000	89499999	1542	-8.340978634016173
chr2	89500000	89999999	28934	-4.1110875209949045
chr2	90000000	90499999	59442	-3.0723706464201213
chr2	90500000	90999999	0	-inf
chr2	91000000	91499999	18587	-4.7495593708315775
chr2	91500000	91999999	22824	-4.453301652349487
chr2	92000000	92499999	34450	-3.859349321452191
chr2	92500000	92999999	13003	-5.265008789912255
chr2	93000000	93499999	28877	-4.113932434384337
chr2	93500000	93999999	4985	-6.648187894645649
chr2	94000000	94499999	1299	-8.588379968483325
chr2	94500000	94999999	60882	-3.037837551606526
chr2	95000000	95499999	123628	-2.0159196791461356
chr2	95500000	95999999	5394	-6.534425877695603
chr2	96000000	96499999	30466	-4.036653208984241
chr2	96500000	96999999	31746	-3.9772784808027115
chr2	97000000	97499999	23797	-4.393073594626861
chr2	97500000	97999999	21225	-4.558088750603444
chr2	98000000	98499999	19450	-4.684083149170291
chr2	98500000	98999999	44146	-3.5015705809269595
chr2	99000000	99499999	3977	-6.974100837125995
chr2	99500000	99999999	3077	-7.344256955597662
chr2	100000000	100499999	2397	-7.704551490282074
chr2	100500000	100999999	21122	-4.565106857305109
chr2	101000000	101499999	29251	-4.095367357621442
chr2	101500000	101999999	26412	-4.2426597533184935
chr2	102000000	102499999	31557	-3.9858932438606516
chr2	102500000	102999999	42108	-3.569758950807884
chr2	103000000	103499999	25520	-4.292224975278975
chr2	103500000	103999999	51137	-3.289485778375441
chr2	104000000	104499999	71534	-2.805224188750024
chr2	104500000	104999999	72413	-2.7876045828754226
chr2	105000000	105499999	78070	-2.6790850347077098
chr2	105500000	105999999	77931	-2.681655975454921
chr2	106000000	106499999	16908	-4.886147286900414
chr2	106500000	106999999	49468	-3.3373577321221206
chr2	107000000	107499999	492263	-0.022495903239822562
chr2	107500000	107999999	95372	-2.390287532808834
chr2	108000000	108499999	207002	-1.272280502754612
chr2	108500000	108999999	13013	-5.263899706954121
chr2	109000000	109499999	3584	-7.124210761873603
chr2	109500000	109999999	32694	-3.9348274076335232
chr2	110000000	110499999	0	-inf
chr2	110500000	110999999	3545	-7.139995771804329
chr2	111000000	111499999	29512	-4.082551610236388
chr2	111500000	111999999	114286	-2.1292765248189056
chr2	112000000	112499999	20012	-4.642987946938504
chr2	112500000	112999999	31561	-3.9857103869839667
chr2	113000000	113499999	179774	-1.4757408248122168
chr2	113500000	113999999	26533	-4.236065498757395
chr2	114000000	114499999	1095	-8.83485052944267
chr2	114500000	114999999	110191	-2.181918814855805
chr2	115000000	115499999	61997	-3.0116548983957574
chr2	115500000	115999999	1208	-8.693160944606127
chr2	116000000	116499999	5570	-6.4881040717038125
chr2	116500000	116999999	120401	-2.0540778349295903
chr2	117000000	117499999	6004	-6.3798574223105184
chr2	117500000	117999999	32186	-3.9574200111554227
chr2	118000000	118499999	46152	-3.4374601358701535
chr2	118500000	118999999	63388	-2.9796435551699028
chr2	119000000	119499999	4491	-6.798744677151634
chr2	119500000	119999999	39826	-3.6501427172218
chr2	120000000	120499999	123762	-2.0143567933836937
chr2	120500000	120999999	22393	-4.480805484757929
chr2	121000000	121499999	53578	-3.222212576205107
chr2	121500000	121999999	58107	-3.105141332542492
chr2	122000000	122499999	65947	-2.92254627316219
chr2	122500000	122999999	55386	-3.17433195415535
chr2	123000000	123499999	31438	-3.991343864198093
chr2	123500000	123999999	73545	-2.765226042037003
chr2	124000000	124499999	135182	-1.8870221454450264
chr2	124500000	124999999	154135	-1.697730712385168
chr2	125000000	125499999	13562	-5.204283354719018
chr2	125500000	125999999	192990	-1.3733991149760498
chr2	126000000	126499999	103582	-2.271151889548587
chr2	126500000	126999999	26338	-4.246707506988977
chr2	127000000	127499999	828	-9.238078726431882
chr2	127500000	127999999	14743	-5.083823181255453
chr2	128000000	128499999	147322	-1.7629523214089988
chr2	128500000	128999999	153665	-1.7021366070974313
chr2	129000000	129499999	32763	-3.931785838521201
chr2	129500000	129999999	38039	-3.7163739844189303
chr2	130000000	130499999	1060	-8.881717134480645
chr2	130500000	130999999	6502	-6.264897843240851
chr2	131000000	131499999	2061	-7.92243689439195
chr2	131500000	131999999	46134	-3.438022919197317
chr2	132000000	132499999	66968	-2.9003814217903643
chr2	132500000	132999999	10875	-5.522837903420392
chr2	133000000	133499999	3804	-7.038264153070643
chr2	133500000	133999999	9036	-5.790097128538123
chr2	134000000	134499999	48566	-3.3639066365872203
chr2	134500000	134999999	10557	-5.565653384460386
chr2	135000000	135499999	49335	-3.341241795487286
chr2	135500000	135999999	53474	-3.225015706113093
chr2	136000000	136499999	32876	-3.926818526384446
chr2	136500000	136999999	7325	-6.092952639734234
chr2	137000000	137499999	98428	-2.344784524234791
chr2	137500000	137999999	4798	-6.703348241637772
chr2	138000000	138499999	41477	-3.5915417554968303
chr2	138500000	138999999	139259	-1.8441546407385159
chr2	139000000	139499999	552	-9.823041227153038
chr2	139500000	139999999	75029	-2.736404974512438
chr2	140000000	140499999	7463	-6.0660257131455095
chr2	140500000	140999999	2421	-7.69017831993227
chr2	141000000	141499999	26869	-4.217910675694891
chr2	141500000	141999999	235155	-1.088313201565924
chr2	142000000	142499999	52201	-3.259775860015292
chr2	142500000	142999999	15021	-5.056872443126296
chr2	143000000	143499999	1487	-8.393376751878789
chr2	143500000	143999999	13502	-5.210680180337482
chr2	144000000	144499999	132275	-1.918384791749143
chr2	144500000	144999999	41620	-3.5865763393085097
chr2	145000000	145499999	97633	-2.3564844425616163
chr2	145500000	145999999	22142	-4.497067763393057
chr2	146000000	146499999	6608	-6.2415677125117615
chr2	146500000	146999999	30286	-4.0452022564971495
chr2	147000000	147499999	12286	-5.346838015967286
chr2	147500000	147999999	28448	-4.135526075101437
chr2	148000000	148499999	17261	-4.856337256246727
chr2	148500000	148999999	10285	-5.60331151051891
chr2	149000000	149499999	212046	-1.237547941059424
chr2	149500000	149999999	14149	-5.143153212174205
chr2	150000000	150499999	1948	-8.003787721848864
chr2	150500000	150999999	681998	0.447842298971603
chr2	151000000	151499999	30163	-4.0510733787632205
chr2	151500000	151999999	38460	-3.7004945417039474
chr2	152000000	152499999	18176	-4.7818185644265245
chr2	152500000	152999999	33812	-3.8863179493529567
chr2	153000000	153499999	41536	-3.5894910159320683
chr2	153500000	153999999	9330	-5.743904318192086
chr2	154000000	154499999	13191	-5.244299365997404
chr2	154500000	154999999	3090	-7.3381745611394695
chr2	155000000	155499999	13166	-5.24703620151272
chr2	155500000	155999999	5351	-6.5459728703298445
chr2	156000000	156499999	19813	-4.657405960881464
chr2	156500000	156999999	35974	-3.796898720684916
chr2	157000000	157499999	101956	-2.2939785306034737
chr2	157500000	157999999	67783	-2.8829298140729347
chr2	158000000	158499999	29527	-4.081818521055373
chr2	158500000	158999999	18326	-4.769961379928362
chr2	159000000	159499999	55929	-3.160256768943627
chr2	159500000	159999999	57885	-3.110663759781434
chr2	160000000	160499999	51298	-3.284950725066556
chr2	160500000	160999999	90371	-2.467993417453546
chr2	161000000	161499999	4475	-6.803893716892226
chr2	161500000	161999999	2008	-7.960022129980435
chr2	162000000	162499999	77114	-2.696860500051842
chr2	162500000	162999999	891	-9.132284062409285
chr2	163000000	163499999	16994	-4.8788278343813865
chr2	163500000	163999999	5161	-6.598130768647157
chr2	164000000	164499999	41736	-3.5825609659034634
chr2	164500000	164999999	20253	-4.625717679616326
chr2	165000000	165499999	7437	-6.0710606271233285
chr2	165500000	165999999	1999	-7.966502927186579
chr2	166000000	166499999	97519	-2.3581699723370644
chr2	166500000	166999999	106193	-2.2352365393798803
chr2	167000000	167499999	118917	-2.071970236525672
chr2	167500000	167999999	85488	-2.5481313821084317
chr2	168000000	168499999	16467	-4.924275559235493
chr2	168500000	168999999	19367	-4.690252810446855
chr2	169000000	169499999	8960	-5.80228266698624
chr2	169500000	169999999	3828	-7.0291905694451815
chr2	170000000	170499999	78643	-2.6685349470652966
chr2	170500000	170999999	29629	-4.076843369253221
chr2	171000000	171499999	1379	-8.502158942417227
chr2	171500000	171999999	5050	-6.629498011404688
chr2	172000000	172499999	83613	-2.58012603698641
chr2	172500000	172999999	51651	-3.275057023421626
chr2	173000000	173499999	419	-10.220759250231856
chr2	173500000	173999999	41364	-3.5954775998427815
chr2	174000000	174499999	29504	-4.082942743501869
chr2	174500000	174999999	16460	-4.924888968622219
chr2	175000000	175499999	14949	-5.063804324526519
chr2	175500000	175999999	5747	-6.442972350095798
chr2	176000000	176499999	32416	-3.9471472251300685
chr2	176500000	176999999	25469	-4.295110988796469
chr2	177000000	177499999	46956	-3.4125437883092564
chr2	177500000	177999999	49055	-3.349453111717669
chr2	178000000	178499999	45282	-3.464915624340046
chr2	178500000	178999999	98299	-2.3466765643406133
chr2	179000000	179499999	174365	-1.5198147301244738
chr2	179500000	179999999	13451	-5.216139872015341
chr2	180000000	180499999	105810	-2.2404492278964367
chr2	180500000	180999999	2139	-7.868844916766163
chr2	181000000	181499999	57055	-3.1314999821251237
chr2	181500000	181999999	256214	-0.9645759001741564
chr2	182000000	182499999	25336	-4.302664531903017
chr2	182500000	182999999	84614	-2.5629569169283792
chr2	183000000	183499999	31785	-3.9755072159505187
chr2	183500000	183999999	128050	-1.9652179565590138
chr2	184000000	184499999	48798	-3.3570312846511827
chr2	184500000	184999999	6688	-6.224206551850324
chr2	185000000	185499999	1532	-8.35036510200625
chr2	185500000	185999999	18961	-4.720818250641552
chr2	186000000	186499999	221660	-1.1735767595787463
chr2	186500000	186999999	87408	-2.5160879762332127
chr2	187000000	187499999	2172	-7.846757296126846
chr2	187500000	187999999	15762	-4.987402698076419
chr2	188000000	188499999	139331	-1.8434089280764916
chr2	188500000	188999999	36626	-3.7709851543937454
chr2	189000000	189499999	34653	-3.850873048764709
chr2	189500000	189999999	2628	-7.571816123608877
chr2	190000000	190499999	103508	-2.2721829334190753
chr2	190500000	190999999	45590	-3.4551358951790796
chr2	191000000	191499999	19086	-4.711338526670537
chr2	191500000	191999999	12702	-5.298797629202461
chr2	192000000	192499999	81815	-2.611487932587481
chr2	192500000	192999999	820	-9.25208558442576
chr2	193000000	193499999	60779	-3.0402803660616815
chr2	193500000	193999999	9261	-5.754613415594926
chr2	194000000	194499999	12660	-5.303575899615503
chr2	194500000	194999999	12274	-5.348247815793696
chr2	195000000	195499999	71741	-2.8010554491757267
chr2	195500000	195999999	17591	-4.829015805992947
chr2	196000000	196499999	16225	-4.9456348261573435
chr2	196500000	196999999	1256	-8.63694493503958
chr2	197000000	197499999	9214	-5.761953801326996
chr2	197500000	197999999	7965	-5.972107037518535
chr2	198000000	198499999	9472	-5.7221123183022575
chr2	198500000	198999999	5840	-6.419813030163827
chr2	199000000	199499999	8179	-5.933856935470356
chr2	199500000	199999999	28833	-4.116132351005346
chr2	200000000	200499999	28898	-4.112883655597909
chr2	200500000	200999999	43109	-3.5358642076917
chr2	201000000	201499999	7624	-6.035233280021265
chr2	201500000	201999999	131124	-1.9309934391745378
chr2	202000000	202499999	20824	-4.585606087527094
chr2	202500000	202999999	23590	-4.405677885804382
chr2	203000000	203499999	14249	-5.132992630414142
chr2	203500000	203999999	7771	-6.007681137545872
chr2	204000000	204499999	74809	-2.740641458409323
chr2	204500000	204999999	8419	-5.892132517606712
chr2	205000000	205499999	31952	-3.967947066487234
chr2	205500000	205999999	26360	-4.245502934035793
chr2	206000000	206499999	56865	-3.136312347152044
chr2	206500000	206999999	172389	-1.536257489311894
chr2	207000000	207499999	41082	-3.605346886117915
chr2	207500000	207999999	38739	-3.6900665913714485
chr2	208000000	208499999	30280	-4.045488099058113
chr2	208500000	208999999	20481	-4.609567146669821
chr2	209000000	209499999	20253	-4.625717679616326
chr2	209500000	209999999	9272	-5.752900832924735
chr2	210000000	210499999	26529	-4.236283009600353
chr2	210500000	210999999	119028	-2.0706242182344283
chr2	211000000	211499999	28626	-4.126527212225746
chr2	211500000	211999999	49226	-3.34443279037505
chr2	212000000	212499999	42145	-3.5684918215675148
chr2	212500000	212999999	8253	-5.92086275889384
chr2	213000000	213499999	7475	-6.063707819958378
chr2	213500000	213999999	24789	-4.334153230784472
chr2	214000000	214499999	26332	-4.24703620151272
