chr	start	end	n_bases_covered	log2_mean_cov
chr2	50500000	50999999	4046	-6.949285079372924
chr2	51000000	51499999	3257	-7.262237679535303
chr2	51500000	51999999	2397	-7.704551490282074
chr2	52000000	52499999	818	-9.255608650989458
chr2	52500000	52999999	1115	-8.80873768912354
chr2	53000000	53499999	1014	-8.945723746927866
chr2	53500000	53999999	6863	-6.186942044587623
chr2	54000000	54499999	538	-9.860103321374583
chr2	54500000	54999999	1354	-8.52855366035621
chr2	55000000	55499999	1310	-8.576214587506394
chr2	55500000	55999999	1798	-8.11938837841676
chr2	56000000	56499999	14452	-5.112584144498763
chr2	56500000	56999999	1260	-8.632357665543928
chr2	57000000	57499999	600	-9.702746993435326
chr2	57500000	57999999	1405	-8.475211268822918
chr2	58000000	58499999	505	-9.95142610629205
chr2	58500000	58999999	267	-10.870869752243653
chr2	59000000	59499999	6813	-6.197491192503163
chr2	59500000	59999999	565	-9.789458626628656
chr2	60000000	60499999	933	-9.065832413079448
chr2	60500000	60999999	1952	-8.000828346368321
chr2	61000000	61499999	5993	-6.382503025360776
chr2	61500000	61999999	9057	-5.7867481416964255
chr2	62000000	62499999	4171	-6.905388087041981
chr2	62500000	62999999	815	-9.260909434812767
chr2	63000000	63499999	1746	-8.161727840301767
chr2	63500000	63999999	875	-9.158426477211515
chr2	64000000	64499999	932	-9.067379539276926
chr2	64500000	64999999	1321	-8.56415093268438
chr2	65000000	65499999	1549	-8.334444255141639
chr2	65500000	65999999	345	-10.501113132265676
chr2	66000000	66499999	553	-9.8204300136965
chr2	66500000	66999999	1305	-8.581731592473961
chr2	67000000	67499999	0	-inf
chr2	67500000	67999999	2620	-7.576214587506394
chr2	68000000	68499999	1871	-8.061971840690422
chr2	68500000	68999999	12007	-5.379977571803895
chr2	69000000	69499999	840	-9.217320166265084
chr2	69500000	69999999	909	-9.1034291997371
chr2	70000000	70499999	2898	-7.430723804374278
chr2	70500000	70999999	1186	-8.719677389385204
chr2	71000000	71499999	12960	-5.26978758615922
chr2	71500000	71999999	1114	-8.810032166591174
chr2	72000000	72499999	2197	-7.830246529507931
chr2	72500000	72999999	4053	-6.946791223884366
chr2	73000000	73499999	474	-10.042822435032948
chr2	73500000	73999999	810	-9.26978758615922
chr2	74000000	74499999	1656	-8.238078726431882
chr2	74500000	74999999	687	-9.507399395113106
chr2	75000000	75499999	1288	-8.60064880581659
chr2	75500000	75999999	2996	-7.382743775472456
chr2	76000000	76499999	1043	-8.905042241411442
chr2	76500000	76999999	480	-10.024675088322688
chr2	77000000	77499999	5790	-6.432218051054608
chr2	77500000	77999999	874	-9.160076214430608
chr2	78000000	78499999	3359	-7.217749603696708
chr2	78500000	78999999	2564	-7.607385137312466
chr2	79000000	79499999	1661	-8.233729325968831
chr2	79500000	79999999	4978	-6.650215168950171
chr2	80000000	80499999	2433	-7.6830450789927776
chr2	80500000	80999999	1226	-8.671822420240426
chr2	81000000	81499999	1311	-8.575113713709452
chr2	81500000	81999999	2289	-7.77106393637552
chr2	82000000	82499999	430	-10.183372834341746
chr2	82500000	82999999	350	-10.480354572098879
chr2	83000000	83499999	1775	-8.1379623746518
chr2	83500000	83999999	2882	-7.438711063756459
chr2	84000000	84499999	2939	-7.4104560402798745
chr2	84500000	84999999	3892	-7.005269689150095
chr2	85000000	85499999	2346	-7.7355783859026985
chr2	85500000	85999999	769	-9.34472589596938
chr2	86000000	86499999	1564	-8.320540886623855
chr2	86500000	86999999	752	-9.37697683225357
chr2	87000000	87499999	893	-9.129049318809985
chr2	87500000	87999999	2949	-7.40555557686947
chr2	88000000	88499999	3492	-7.161727840301767
chr2	88500000	88999999	729	-9.42179067960427
chr2	89000000	89499999	1521	-8.36076124620671
chr2	89500000	89999999	8968	-5.80099512112578
chr2	90000000	90499999	7188	-6.120190990421265
chr2	90500000	90999999	0	-inf
chr2	91000000	91499999	498	-9.971563751863126
chr2	91500000	91999999	6519	-6.261130724028768
chr2	92000000	92499999	283	-10.786907441099325
chr2	92500000	92999999	682	-9.517937754907035
chr2	93000000	93499999	708	-9.463960133848209
chr2	93500000	93999999	302	-10.693160944606127
chr2	94000000	94499999	0	-inf
chr2	94500000	94999999	1282	-8.607385137312466
chr2	95000000	95499999	1118	-8.804861211088017
chr2	95500000	95999999	6867	-6.186101435654364
chr2	96000000	96499999	587	-9.734348990821156
chr2	96500000	96999999	1796	-8.12099404919006
chr2	97000000	97499999	660	-9.565243469685392
chr2	97500000	97999999	1611	-8.277824905224637
chr2	98000000	98499999	1077	-8.858763149386998
chr2	98500000	98999999	1753	-8.155955403171669
chr2	99000000	99499999	2036	-7.940043837855511
chr2	99500000	99999999	1344	-8.539248261152446
chr2	100000000	100499999	4802	-6.70214599570079
chr2	100500000	100999999	4364	-6.840130297607599
chr2	101000000	101499999	3385	-7.206625565468848
chr2	101500000	101999999	6256	-6.320540886623855
chr2	102000000	102499999	328	-10.574013679313124
chr2	102500000	102999999	481	-10.021672600161166
chr2	103000000	103499999	1488	-8.392406872823175
chr2	103500000	103999999	4001	-6.965420770585605
chr2	104000000	104499999	1613	-8.276034960775565
chr2	104500000	104999999	1944	-8.006753180325425
chr2	105000000	105499999	317	-10.6232266537918
chr2	105500000	105999999	2685	-7.540859311058432
chr2	106000000	106499999	0	-inf
chr2	106500000	106999999	467	-10.064286944221545
chr2	107000000	107499999	187	-11.38467122404357
chr2	107500000	107999999	811	-9.268007579713935
chr2	108000000	108499999	754	-9.373144970662542
chr2	108500000	108999999	3166	-7.303120143794025
chr2	109000000	109499999	4306	-6.859433079763973
chr2	109500000	109999999	40	-13.609637589043844
chr2	110000000	110499999	1236	-8.660102656026833
chr2	110500000	110999999	1485	-8.39531846824308
chr2	111000000	111499999	1455	-8.424762246135561
chr2	111500000	111999999	3544	-7.140402795376189
chr2	112000000	112499999	2169	-7.848751346258933
chr2	112500000	112999999	3662	-7.09314960813387
chr2	113000000	113499999	2004	-7.962898890735999
chr2	113500000	113999999	1310	-8.576214587506394
chr2	114000000	114499999	3451	-7.178766925495691
chr2	114500000	114999999	6049	-6.369084738581892
chr2	115000000	115499999	11333	-5.463323491571037
chr2	115500000	115999999	1175	-8.733120642478845
chr2	116000000	116499999	1394	-8.486550838062783
chr2	116500000	116999999	372	-10.392406872823175
chr2	117000000	117499999	530	-9.881717134480645
chr2	117500000	117999999	1470	-8.40996524420748
chr2	118000000	118499999	1958	-7.996400634327512
chr2	118500000	118999999	1508	-8.373144970662542
chr2	119000000	119499999	4337	-6.849083956068104
chr2	119500000	119999999	3040	-7.361710075600259
chr2	120000000	120499999	2157	-7.856755222770753
chr2	120500000	120999999	1667	-8.22852729494479
chr2	121000000	121499999	11040	-5.501113132265676
chr2	121500000	121999999	466	-10.067379539276926
chr2	122000000	122499999	412	-10.24506515674799
chr2	122500000	122999999	1100	-8.828277875519184
chr2	123000000	123499999	1153	-8.760388886279435
chr2	123500000	123999999	16080	-4.958585897864916
chr2	124000000	124499999	1845	-8.082160582983448
chr2	124500000	124999999	1842	-8.084508337839871
chr2	125000000	125499999	1070	-8.868170602642698
chr2	125500000	125999999	716	-9.447749906666951
chr2	126000000	126499999	4355	-6.843108680444979
chr2	126500000	126999999	3726	-7.068153724989569
chr2	127000000	127499999	1170	-8.73927286946044
chr2	127500000	127999999	6472	-6.271569791501229
chr2	128000000	128499999	1299	-8.588379968483325
chr2	128500000	128999999	7228	-6.112184893066607
chr2	129000000	129499999	1525	-8.356972156593596
chr2	129500000	129999999	912	-9.098675669766465
chr2	130000000	130499999	2495	-7.646741583706584
chr2	130500000	130999999	1778	-8.135526075101437
chr2	131000000	131499999	577	-9.759138175285724
chr2	131500000	131999999	204	-11.25914034195971
chr2	132000000	132499999	1655	-8.238950182236627
chr2	132500000	132999999	364	-10.423771043732511
chr2	133000000	133499999	2584	-7.5961753292372824
chr2	133500000	133999999	38	-13.68363817048762
chr2	134000000	134499999	1235	-8.661270357459166
chr2	134500000	134999999	3934	-6.989784441652676
chr2	135000000	135499999	2721	-7.521644442681528
chr2	135500000	135999999	2716	-7.524297919686475
chr2	136000000	136499999	3440	-7.183372834341746
chr2	136500000	136999999	2020	-7.9514261062920495
chr2	137000000	137499999	1117	-8.806152213447891
chr2	137500000	137999999	2310	-7.757888547627787
chr2	138000000	138499999	683	-9.515823915641116
chr2	138500000	138999999	8002	-5.965420770585605
chr2	139000000	139499999	1389	-8.491734799949814
chr2	139500000	139999999	797	-9.293129769940736
chr2	140000000	140499999	318	-10.618682728646851
chr2	140500000	140999999	6071	-6.363847226080453
chr2	141000000	141499999	880	-9.150205970406548
chr2	141500000	141999999	3427	-7.1888352074120325
chr2	142000000	142499999	1878	-8.056584336277432
chr2	142500000	142999999	7379	-6.082356083361942
chr2	143000000	143499999	912	-9.098675669766465
chr2	143500000	143999999	569	-9.779280841624624
chr2	144000000	144499999	265	-10.881717134480645
chr2	144500000	144999999	3675	-7.088037149320118
chr2	145000000	145499999	1457	-8.422780521866695
chr2	145500000	145999999	434	-10.170014451486727
chr2	146000000	146499999	2510	-7.638094035093072
chr2	146500000	146999999	1339	-8.544625438606896
chr2	147000000	147499999	350	-10.480354572098879
chr2	147500000	147999999	825	-9.243315374798028
chr2	148000000	148499999	5213	-6.583667539335194
chr2	148500000	148999999	4511	-6.7923341132118535
chr2	149000000	149499999	678	-9.526424220794864
chr2	149500000	149999999	2230	-7.808737689123539
chr2	150000000	150499999	1223	-8.67535699540382
chr2	150500000	150999999	2399	-7.703348241637772
chr2	151000000	151499999	4811	-6.699444599848985
chr2	151500000	151999999	1899	-8.04054149378171
chr2	152000000	152499999	632	-9.627784935754104
chr2	152500000	152999999	937	-9.05966044627202
chr2	153000000	153499999	1633	-8.258256608369512
chr2	153500000	153999999	667	-9.550022732746623
chr2	154000000	154499999	210	-11.217320166265084
chr2	154500000	154999999	1410	-8.47008623664505
chr2	155000000	155499999	485	-10.009724746856717
chr2	155500000	155999999	861	-9.181696256534362
chr2	156000000	156499999	505	-9.95142610629205
chr2	156500000	156999999	7974	-5.970477793933877
chr2	157000000	157499999	1792	-8.124210761873602
chr2	157500000	157999999	432	-10.176678181767738
chr2	158000000	158499999	4144	-6.914757396244653
chr2	158500000	158999999	38	-13.68363817048762
chr2	159000000	159499999	912	-9.098675669766465
chr2	159500000	159999999	4708	-6.730667078892763
chr2	160000000	160499999	0	-inf
chr2	160500000	160999999	686	-9.509500917758395
chr2	161000000	161499999	850	-9.200246652906143
chr2	161500000	161999999	0	-inf
chr2	162000000	162499999	178	-11.45583225296481
chr2	162500000	162999999	418	-10.224206551850324
chr2	163000000	163499999	2785	-7.4881040717038125
chr2	163500000	163999999	614	-9.669470838561027
chr2	164000000	164499999	3137	-7.316395870087604
chr2	164500000	164999999	1379	-8.502158942417227
chr2	165000000	165499999	900	-9.11778449271417
chr2	165500000	165999999	1247	-8.647319934101537
chr2	166000000	166499999	1188	-8.717246563130441
chr2	166500000	166999999	22618	-4.466381939936807
chr2	167000000	167499999	1959	-7.99566400166362
chr2	167500000	167999999	6068	-6.364560313684174
chr2	168000000	168499999	603	-9.695551492031122
chr2	168500000	168999999	5448	-6.520054695919136
chr2	169000000	169499999	1179	-8.728217680951444
chr2	169500000	169999999	9757	-5.679343770992846
chr2	170000000	170499999	9753	-5.679935342519695
chr2	170500000	170999999	2881	-7.439211738771337
chr2	171000000	171499999	2961	-7.399696908753653
chr2	171500000	171999999	1671	-8.225069665870018
chr2	172000000	172499999	2459	-7.667709664335125
chr2	172500000	172999999	6113	-6.353900832166361
chr2	173000000	173499999	753	-9.375059629259278
chr2	173500000	173999999	988	-8.98319845234653
chr2	174000000	174499999	267	-10.870869752243653
chr2	174500000	174999999	4057	-6.945368096724934
chr2	175000000	175499999	885	-9.142032038960847
chr2	175500000	175999999	1360	-8.522174747793505
chr2	176000000	176499999	994	-8.97446364236892
chr2	176500000	176999999	1380	-8.501113132265676
chr2	177000000	177499999	6748	-6.211321425643641
chr2	177500000	177999999	1992	-7.971563751863126
chr2	178000000	178499999	528	-9.887171564572753
chr2	178500000	178999999	1972	-7.986121847553296
chr2	179000000	179499999	2053	-7.928047771822605
chr2	179500000	179999999	637	-9.616416121674906
chr2	180000000	180499999	846	-9.207051830811258
chr2	180500000	180999999	1679	-8.218179168994176
chr2	181000000	181499999	840	-9.217320166265084
chr2	181500000	181999999	2842	-7.4588748446884265
chr2	182000000	182499999	3235	-7.272015687051337
chr2	182500000	182999999	1177	-8.730667078892763
chr2	183000000	183499999	589	-9.729441860100746
chr2	183500000	183999999	1265	-8.626644014349534
chr2	184000000	184499999	1810	-8.109791701960638
chr2	184500000	184999999	854	-9.193473424310717
chr2	185000000	185499999	1217	-8.682452231217479
chr2	185500000	185999999	3668	-7.090787760336153
chr2	186000000	186499999	3255	-7.263123855878209
chr2	186500000	186999999	5461	-6.516616242456943
chr2	187000000	187499999	982	-8.991986469616513
chr2	187500000	187999999	5392	-6.534960902749348
chr2	188000000	188499999	4601	-6.763833942827962
chr2	188500000	188999999	2206	-7.824348608339824
chr2	189000000	189499999	1567	-8.317776219458626
chr2	189500000	189999999	4158	-6.9098916410728375
chr2	190000000	190499999	5051	-6.629212357500005
chr2	190500000	190999999	1401	-8.479324443500388
chr2	191000000	191499999	4100	-6.930157489538399
chr2	191500000	191999999	1574	-8.31134585842372
chr2	192000000	192499999	0	-inf
chr2	192500000	192999999	3784	-7.0458693105918115
chr2	193000000	193499999	3193	-7.290868846361113
chr2	193500000	193999999	142	-11.781818564426525
chr2	194000000	194499999	3284	-7.2503272721534024
chr2	194500000	194999999	661	-9.563059222423515
chr2	195000000	195499999	1980	-7.980280968964235
chr2	195500000	195999999	1099	-8.829590012981976
chr2	196000000	196499999	1321	-8.56415093268438
chr2	196500000	196999999	300	-10.702746993435326
chr2	197000000	197499999	828	-9.238078726431882
chr2	197500000	197999999	723	-9.433713846980089
chr2	198000000	198499999	1284	-8.605136196808903
chr2	198500000	198999999	662	-9.560878277123988
chr2	199000000	199499999	11771	-5.4086164152919425
chr2	199500000	199999999	3900	-7.002307275294234
chr2	200000000	200499999	644	-9.60064880581659
chr2	200500000	200999999	1300	-8.58726977601539
chr2	201000000	201499999	670	-9.543548398586072
chr2	201500000	201999999	4756	-6.716032684185551
chr2	202000000	202499999	2169	-7.848751346258933
chr2	202500000	202999999	1449	-8.430723804374278
chr2	203000000	203499999	584	-9.74174112505119
chr2	203500000	203999999	835	-9.225933296569792
chr2	204000000	204499999	1096	-8.83353360097068
chr2	204500000	204999999	415	-10.23459815769692
chr2	205000000	205499999	1711	-8.190941639441794
chr2	205500000	205999999	132	-11.887171564572753
chr2	206000000	206499999	1750	-8.158426477211515
chr2	206500000	206999999	6478	-6.27023293113602
chr2	207000000	207499999	3369	-7.213460970809449
chr2	207500000	207999999	4808	-6.7003445032200215
chr2	208000000	208499999	1757	-8.15266720792283
chr2	208500000	208999999	5060	-6.626644014349535
chr2	209000000	209499999	3351	-7.221189712726736
chr2	209500000	209999999	633	-9.625503994502866
chr2	210000000	210499999	936	-9.061200964347803
chr2	210500000	210999999	2674	-7.546781933837854
chr2	211000000	211499999	276	-10.823041227153038
chr2	211500000	211999999	3516	-7.151846328787803
chr2	212000000	212499999	246	-10.989051178591968
chr2	212500000	212999999	448	-10.124210761873602
chr2	213000000	213499999	254	-10.94288099715904
chr2	213500000	213999999	1100	-8.828277875519184
chr2	214000000	214499999	616	-9.664779143236306
chr2	214500000	214999999	2897	-7.431221714660803
chr2	215000000	215499999	948	-9.042822435032948
chr2	215500000	215999999	653	-9.580626502384776
chr2	216000000	216499999	4304	-6.860103321374583
chr2	216500000	216999999	4959	-6.655732173917737
chr2	217000000	217499999	938	-9.05812157141583
chr2	217500000	217999999	1290	-8.59841033362059
chr2	218000000	218499999	38	-13.68363817048762
chr2	218500000	218999999	1464	-8.415865845647165
chr2	219000000	219499999	4700	-6.733120642478845
chr2	219500000	219999999	1702	-8.198550362245244
chr2	220000000	220499999	280	-10.80228266698624
chr2	220500000	220999999	1351	-8.531753724605522
chr2	221000000	221499999	875	-9.158426477211515
chr2	221500000	221999999	386	-10.339108646663126
chr2	222000000	222499999	69	-12.823041227153038
chr2	222500000	222999999	2700	-7.532821991993013
chr2	223000000	223499999	438	-10.156778624330034
chr2	223500000	223999999	851	-9.198550362245244
chr2	224000000	224499999	226	-11.11138672151602
chr2	224500000	224999999	824	-9.24506515674799
chr2	225000000	225499999	614	-9.669470838561027
chr2	225500000	225999999	3921	-6.994559757414617
chr2	226000000	226499999	776	-9.331652841744079
chr2	226500000	226999999	1175	-8.733120642478845
chr2	227000000	227499999	1930	-8.017180551775764
chr2	227500000	227999999	972	-9.006753180325425
chr2	228000000	228499999	1213	-8.687201848810696
chr2	228500000	228999999	5385	-6.536835054499637
chr2	229000000	229499999	339	-10.526424220794864
chr2	229500000	229999999	1985	-7.976642391900887
chr2	230000000	230499999	2837	-7.461415248656848
chr2	230500000	230999999	4931	-6.663901146430088
